time_ns,vcc_mV,trigger,reset_n,debug
290750,3292,0,1,0
291000,3297,0,1,0
291250,3293,0,1,0
291500,3295,0,1,0
291750,3293,0,1,0
292000,3292,0,1,0
292250,3292,0,1,0
292500,3288,0,1,0
292750,3289,0,1,0
293000,3287,0,1,0
293250,3286,0,1,0
293500,3292,0,1,0
293750,3291,0,1,0
294000,3288,0,1,0
294250,3291,0,1,0
294500,3291,0,1,0
294750,3289,0,1,0
295000,3289,0,1,0
295250,3289,0,1,0
295500,3290,0,1,0
295750,3295,0,1,0
296000,3292,1,1,0
296250,3296,1,1,0
296500,3296,0,1,0
296750,3295,0,1,0
297000,3298,0,1,0
297250,3303,0,1,0
297500,3300,0,1,0
297750,3300,0,1,0
298000,3299,0,1,0
298250,3306,0,1,0
298500,3301,0,1,0
298750,3302,0,1,0
299000,3302,0,1,0
299250,3304,0,1,0
299500,3307,0,1,0
299750,3308,0,1,0
300000,3308,0,1,1
300250,3309,0,1,1
300500,3309,0,1,1
300750,3307,0,1,1
301000,3310,0,1,1
301250,3304,0,1,1
301500,3310,0,1,1
301750,3308,0,1,1
302000,3304,1,1,1
302250,3303,1,1,1
302500,3307,0,1,1
302750,3303,0,1,1
303000,3304,0,1,1
303250,3307,0,1,1
303500,3301,0,1,1
303750,3301,0,1,1
304000,3329,0,1,1
304250,3355,0,1,1
304500,3357,0,1,1
304750,3333,0,1,1
305000,3328,0,1,1
305250,3304,0,1,1
305500,3300,0,1,1
305750,3301,0,1,1
306000,3305,0,1,1
306250,3306,0,1,1
306500,3302,0,1,1
306750,3307,0,1,1
307000,3302,0,1,1
307250,3302,0,1,1
307500,3305,0,1,1
307750,3310,0,1,1
308000,3304,1,1,1
308250,3311,1,1,1
308500,3310,0,1,1
308750,3308,0,1,1
309000,3312,0,1,1
309250,3311,0,1,1
309500,3306,0,1,1
309750,3311,0,1,1
310000,3310,0,1,1
310250,3280,0,1,1
310500,3272,0,1,0
310750,3280,0,1,0
311000,3284,0,1,0
311250,3308,0,1,0
311500,3305,0,1,0
311750,3305,0,1,0
312000,3304,0,1,0
312250,3306,0,1,0
312500,3301,0,1,0
312750,3303,0,1,0
313000,3299,0,1,0
313250,3298,0,1,0
313500,3300,0,1,0
313750,3297,0,1,0
314000,3298,1,1,0
314250,3297,1,1,0
314500,3295,0,1,0
314750,3292,0,1,0
315000,3293,0,1,1
315250,3295,0,1,1
315500,3293,0,1,1
315750,3291,0,1,1
316000,3288,0,1,1
316250,3291,0,1,1
316500,3290,0,1,1
316750,3292,0,1,1
317000,3291,0,1,1
317250,3289,0,1,1
317500,3293,0,1,1
317750,3288,0,1,1
318000,3288,0,1,1
318250,3294,0,1,1
318500,3294,0,1,1
318750,3295,0,1,1
319000,3291,0,1,1
319250,3295,0,1,1
319500,3296,0,1,0
319750,3294,0,1,0
320000,3299,1,1,0
320250,3293,1,1,0
320500,3300,0,1,0
320750,3297,0,1,0
321000,3296,0,1,0
321250,3297,0,1,0
321500,3297,0,1,0
321750,3298,0,1,0
322000,3300,0,1,0
322250,3299,0,1,0
322500,3299,0,1,0
322750,3300,0,1,0
323000,3297,0,1,0
323250,3294,0,1,0
323500,3295,0,1,0
323750,3297,0,1,0
324000,3298,0,1,0
324250,3293,0,1,0
324500,3296,0,1,0
324750,3293,0,1,0
325000,3295,0,1,0
325250,3291,0,1,0
325500,3296,0,1,0
325750,3294,0,1,0
326000,3295,1,1,0
326250,3290,1,1,0
326500,3295,0,1,0
326750,3296,0,1,0
327000,3293,0,1,0
327250,3294,0,1,0
327500,3294,0,1,0
327750,3298,0,1,0
328000,3295,0,1,0
328250,3299,0,1,0
328500,3299,0,1,0
328750,3299,0,1,0
329000,3298,0,1,0
329250,3301,0,1,0
329500,3300,0,1,0
329750,3299,0,1,0
330000,3306,0,1,1
330250,3304,0,1,1
330500,3305,0,1,1
330750,3307,0,1,1
331000,3309,0,1,1
331250,3310,0,1,1
331500,3311,0,1,1
331750,3311,0,1,1
332000,3309,1,1,1
332250,3307,1,1,1
332500,3309,0,1,1
332750,3308,0,1,1
333000,3311,0,1,1
333250,3309,0,1,1
333500,3314,0,1,1
333750,3308,0,1,1
334000,3307,0,1,1
334250,3308,0,1,1
334500,3308,0,1,0
334750,3310,0,1,0
335000,3307,0,1,0
335250,3305,0,1,0
335500,3307,0,1,0
335750,3306,0,1,0
336000,3305,0,1,0
336250,3307,0,1,0
336500,3304,0,1,0
336750,3303,0,1,0
337000,3300,0,1,0
337250,3306,0,1,0
337500,3303,0,1,0
337750,3300,0,1,0
338000,3301,1,1,0
338250,3300,1,1,0
338500,3300,0,1,0
338750,3302,0,1,0
339000,3299,0,1,0
339250,3298,0,1,0
339500,3302,0,1,0
339750,3299,0,1,0
340000,3305,0,1,0
340250,3299,0,1,0
340500,3305,0,1,0
340750,3303,0,1,0
341000,3305,0,1,0
341250,3305,0,1,0
341500,3305,0,1,0
341750,3305,0,1,0
342000,3305,0,1,0
342250,3308,0,1,0
342500,3305,0,1,0
342750,3302,0,1,0
343000,3307,0,1,0
343250,3303,0,1,0
343500,3306,0,1,0
343750,3306,0,1,0
344000,3300,1,1,0
344250,3299,1,1,0
344500,3302,0,1,0
344750,3303,0,1,0
345000,3299,0,1,1
345250,3302,0,1,1
345500,3300,0,1,1
345750,3297,0,1,1
346000,3295,0,1,1
346250,3266,0,1,1
346500,3264,0,1,1
346750,3267,0,1,1
347000,3271,0,1,1
347250,3293,0,1,1
347500,3289,0,1,1
347750,3289,0,1,1
348000,3287,0,1,1
348250,3290,0,1,1
348500,3292,0,1,1
348750,3285,0,1,1
349000,3288,0,1,1
349250,3287,0,1,1
349500,3289,0,1,1
349750,3291,0,1,1
350000,3288,1,1,1
350250,3287,1,1,1
350500,3288,0,1,1
350750,3288,0,1,1
351000,3287,0,1,1
351250,3288,0,1,1
351500,3292,0,1,1
351750,3290,0,1,1
352000,3294,0,1,1
352250,3292,0,1,1
352500,3293,0,1,1
352750,3296,0,1,1
353000,3295,0,1,1
353250,3294,0,1,1
353500,3301,0,1,1
353750,3298,0,1,1
354000,3299,0,1,1
354250,3302,0,1,1
354500,3299,0,1,1
354750,3297,0,1,1
355000,3300,0,1,1
355250,3299,0,1,1
355500,3301,0,1,0
355750,3297,0,1,0
356000,3302,1,1,0
356250,3298,1,1,0
356500,3298,0,1,0
356750,3303,0,1,0
357000,3297,0,1,0
357250,3299,0,1,0
357500,3302,0,1,0
357750,3300,0,1,0
358000,3300,0,1,0
358250,3297,0,1,0
358500,3295,0,1,0
358750,3295,0,1,0
359000,3297,0,1,0
359250,3296,0,1,0
359500,3299,0,1,0
359750,3295,0,1,0
360000,3298,0,1,1
360250,3296,0,1,1
360500,3302,0,1,1
360750,3297,0,1,1
361000,3299,0,1,1
361250,3300,0,1,1
361500,3300,0,1,1
361750,3303,0,1,1
362000,3304,1,1,1
362250,3302,1,1,1
362500,3307,0,1,1
362750,3306,0,1,1
363000,3306,0,1,1
363250,3307,0,1,1
363500,3309,0,1,1
363750,3306,0,1,1
364000,3311,0,1,1
364250,3308,0,1,1
364500,3309,0,1,0
364750,3311,0,1,0
365000,3310,0,1,0
365250,3314,0,1,0
365500,3315,0,1,0
365750,3309,0,1,0
366000,3315,0,1,0
366250,3311,0,1,0
366500,3313,0,1,0
366750,3312,0,1,0
367000,3313,0,1,0
367250,3310,0,1,0
367500,3312,0,1,0
367750,3308,0,1,0
368000,3305,1,1,0
368250,3305,1,1,0
368500,3306,0,1,0
368750,3303,0,1,0
369000,3307,0,1,0
369250,3300,0,1,0
369500,3303,0,1,0
369750,3300,0,1,0
370000,3302,0,1,0
370250,3297,0,1,0
370500,3303,0,1,0
370750,3298,0,1,0
371000,3298,0,1,0
371250,3297,0,1,0
371500,3297,0,1,0
371750,3295,0,1,0
372000,3296,0,1,0
372250,3297,0,1,0
372500,3298,0,1,0
372750,3298,0,1,0
373000,3296,0,1,0
373250,3301,0,1,0
373500,3300,0,1,0
373750,3298,0,1,0
374000,3296,1,1,0
374250,3302,1,1,0
374500,3302,0,1,0
374750,3301,0,1,0
375000,3303,0,1,1
375250,3297,0,1,1
375500,3301,0,1,1
375750,3298,0,1,1
376000,3299,0,1,1
376250,3303,0,1,1
376500,3298,0,1,1
376750,3299,0,1,1
377000,3301,0,1,1
377250,3298,0,1,1
377500,3301,0,1,1
377750,3299,0,1,1
378000,3298,0,1,1
378250,3299,0,1,1
378500,3294,0,1,1
378750,3298,0,1,1
379000,3292,0,1,1
379250,3292,0,1,1
379500,3295,0,1,0
379750,3288,0,1,0
380000,3288,1,1,0
380250,3293,1,1,0
380500,3288,0,1,0
380750,3286,0,1,0
381000,3285,0,1,0
381250,3290,0,1,0
381500,3290,0,1,0
381750,3290,0,1,0
382000,3286,0,1,0
382250,3318,0,1,0
382500,3323,0,1,0
382750,3318,0,1,0
383000,3311,0,1,0
383250,3288,0,1,0
383500,3292,0,1,0
383750,3291,0,1,0
384000,3292,0,1,0
384250,3290,0,1,0
384500,3292,0,1,0
384750,3294,0,1,0
385000,3295,0,1,0
385250,3300,0,1,0
385500,3301,0,1,0
385750,3300,0,1,0
386000,3299,1,1,0
386250,3302,1,1,0
386500,3304,0,1,0
386750,3305,0,1,0
387000,3302,0,1,0
387250,3305,0,1,0
387500,3301,0,1,0
387750,3307,0,1,0
388000,3307,0,1,0
388250,3306,0,1,0
388500,3303,0,1,0
388750,3302,0,1,0
389000,3308,0,1,0
389250,3302,0,1,0
389500,3302,0,1,0
389750,3301,0,1,0
390000,3302,0,1,1
390250,3301,0,1,1
390500,3301,0,1,1
390750,3305,0,1,1
391000,3305,0,1,1
391250,3301,0,1,1
391500,3301,0,1,1
391750,3299,0,1,1
392000,3303,1,1,1
392250,3299,1,1,1
392500,3300,0,1,1
392750,3299,0,1,1
393000,3304,0,1,1
393250,3302,0,1,1
393500,3299,0,1,1
393750,3300,0,1,1
394000,3306,0,1,1
394250,3303,0,1,1
394500,3307,0,1,1
394750,3303,0,1,1
395000,3305,0,1,1
395250,3309,0,1,1
395500,3310,0,1,1
395750,3310,0,1,1
396000,3310,0,1,1
396250,3308,0,1,1
396500,3307,0,1,1
396750,3307,0,1,1
397000,3311,0,1,1
397250,3308,0,1,1
397500,3309,0,1,1
397750,3313,0,1,1
398000,3309,1,1,1
398250,3309,1,1,1
398500,3313,0,1,1
398750,3311,0,1,1
399000,3311,0,1,1
399250,3311,0,1,1
399500,3312,0,1,1
399750,3305,0,1,1
400000,3305,0,1,1
400250,3306,0,1,1
400500,3303,0,1,0
400750,3303,0,1,0
401000,3307,0,1,0
401250,3304,0,1,0
401500,3299,0,1,0
401750,3298,0,1,0
402000,3299,0,1,0
402250,3299,0,1,0
402500,3301,0,1,0
402750,3295,0,1,0
403000,3295,0,1,0
403250,3293,0,1,0
403500,3292,0,1,0
403750,3291,0,1,0
404000,3291,1,1,0
404250,3292,1,1,0
404500,3293,0,1,0
404750,3293,0,1,0
405000,3292,0,1,1
405250,3294,0,1,1
405500,3293,0,1,1
405750,3293,0,1,1
406000,3296,0,1,1
406250,3295,0,1,1
406500,3297,0,1,1
406750,3297,0,1,1
407000,3298,0,1,1
407250,3298,0,1,1
407500,3297,0,1,1
407750,3297,0,1,1
408000,3298,0,1,1
408250,3295,0,1,1
408500,3296,0,1,1
408750,3294,0,1,1
409000,3300,0,1,1
409250,3296,0,1,1
409500,3296,0,1,1
409750,3300,0,1,1
410000,3299,1,1,1
410250,3296,1,1,1
410500,3299,0,1,1
410750,3299,0,1,1
411000,3293,0,1,1
411250,3297,0,1,1
411500,3293,0,1,1
411750,3291,0,1,1
412000,3291,0,1,1
412250,3290,0,1,1
412500,3290,0,1,1
412750,3295,0,1,1
413000,3289,0,1,1
413250,3288,0,1,1
413500,3291,0,1,1
413750,3294,0,1,1
414000,3291,0,1,1
414250,3290,0,1,1
414500,3291,0,1,1
414750,3293,0,1,1
415000,3288,0,1,1
415250,3288,0,1,1
415500,3289,0,1,0
415750,3290,0,1,0
416000,3290,1,1,0
416250,3294,1,1,0
416500,3297,0,1,0
416750,3298,0,1,0
417000,3294,0,1,0
417250,3296,0,1,0
417500,3300,0,1,0
417750,3302,0,1,0
418000,3297,0,1,0
418250,3302,0,1,0
418500,3303,0,1,0
418750,3304,0,1,0
419000,3303,0,1,0
419250,3303,0,1,0
419500,3303,0,1,0
419750,3308,0,1,0
420000,3308,0,1,1
420250,3309,0,1,1
420500,3308,0,1,1
420750,3307,0,1,1
421000,3311,0,1,1
421250,3307,0,1,1
421500,3311,0,1,1
421750,3308,0,1,1
422000,3309,1,1,1
422250,3306,1,1,1
422500,3308,0,1,1
422750,3310,0,1,1
423000,3306,0,1,1
423250,3307,0,1,1
423500,3308,0,1,1
423750,3305,0,1,1
424000,3308,0,1,1
424250,3303,0,1,1
424500,3302,0,1,0
424750,3304,0,1,0
425000,3303,0,1,0
425250,3306,0,1,0
425500,3301,0,1,0
425750,3303,0,1,0
426000,3304,0,1,0
426250,3299,0,1,0
426500,3301,0,1,0
426750,3302,0,1,0
427000,3305,0,1,0
427250,3300,0,1,0
427500,3302,0,1,0
427750,3301,0,1,0
428000,3307,1,1,0
428250,3302,1,1,0
428500,3306,0,1,0
428750,3304,0,1,0
429000,3304,0,1,0
429250,3303,0,1,0
429500,3303,0,1,0
429750,3305,0,1,0
430000,3305,0,1,0
430250,3337,0,1,0
430500,3341,0,1,0
430750,3335,0,1,0
431000,3334,0,1,0
431250,3308,0,1,0
431500,3306,0,1,0
431750,3307,0,1,0
432000,3303,0,1,0
432250,3302,0,1,0
432500,3304,0,1,0
432750,3305,0,1,0
433000,3304,0,1,0
433250,3301,0,1,0
433500,3299,0,1,0
433750,3298,0,1,0
434000,3299,1,1,0
434250,3301,1,1,0
434500,3298,0,1,0
434750,3296,0,1,0
435000,3293,0,1,1
435250,3292,0,1,1
435500,3293,0,1,1
435750,3294,0,1,1
436000,3289,0,1,1
436250,3293,0,1,1
436500,3288,0,1,1
436750,3287,0,1,1
437000,3287,0,1,1
437250,3292,0,1,1
437500,3291,0,1,1
437750,3292,0,1,1
438000,3287,0,1,1
438250,3291,0,1,1
438500,3287,0,1,1
438750,3293,0,1,1
439000,3293,0,1,1
439250,3288,0,1,1
439500,3292,0,1,1
439750,3295,0,1,1
440000,3294,1,1,1
440250,3293,1,1,1
440500,3292,0,1,1
440750,3295,0,1,1
441000,3295,0,1,1
441250,3299,0,1,1
441500,3296,0,1,1
441750,3300,0,1,1
442000,3301,0,1,1
442250,3325,0,1,1
442500,3334,0,1,1
442750,3331,0,1,1
443000,3320,0,1,1
443250,3300,0,1,1
443500,3296,0,1,1
443750,3296,0,1,1
444000,3300,0,1,1
444250,3296,0,1,1
444500,3297,0,1,1
444750,3300,0,1,1
445000,3294,0,1,1
445250,3299,0,1,1
445500,3296,0,1,0
445750,3298,0,1,0
446000,3295,1,1,0
446250,3295,1,1,0
446500,3298,0,1,0
446750,3295,0,1,0
447000,3298,0,1,0
447250,3298,0,1,0
447500,3297,0,1,0
447750,3293,0,1,0
448000,3299,0,1,0
448250,3297,0,1,0
448500,3298,0,1,0
448750,3296,0,1,0
449000,3298,0,1,0
449250,3300,0,1,0
449500,3299,0,1,0
449750,3300,0,1,0
450000,3298,0,1,1
450250,3300,0,1,1
450500,3302,0,1,1
450750,3305,0,1,1
451000,3307,0,1,1
451250,3305,0,1,1
451500,3307,0,1,1
451750,3311,0,1,1
452000,3310,1,1,1
452250,3308,1,1,1
452500,3313,0,1,1
452750,3310,0,1,1
453000,3312,0,1,1
453250,3312,0,1,1
453500,3310,0,1,1
453750,3315,0,1,1
454000,3309,0,1,1
454250,3315,0,1,1
454500,3312,0,1,1
454750,3310,0,1,1
455000,3310,0,1,1
455250,3309,0,1,1
455500,3312,0,1,1
455750,3306,0,1,1
456000,3309,0,1,1
456250,3306,0,1,1
456500,3307,0,1,1
456750,3309,0,1,1
457000,3304,0,1,1
457250,3305,0,1,1
457500,3303,0,1,1
457750,3306,0,1,1
458000,3301,1,1,1
458250,3303,1,1,1
458500,3299,0,1,1
458750,3299,0,1,1
459000,3297,0,1,1
459250,3298,0,1,1
459500,3301,0,1,1
459750,3298,0,1,1
460000,3303,0,1,1
460250,3298,0,1,1
460500,3301,0,1,0
460750,3299,0,1,0
461000,3303,0,1,0
461250,3302,0,1,0
461500,3301,0,1,0
461750,3299,0,1,0
462000,3300,0,1,0
462250,3300,0,1,0
462500,3302,0,1,0
462750,3303,0,1,0
463000,3300,0,1,0
463250,3303,0,1,0
463500,3300,0,1,0
463750,3300,0,1,0
464000,3304,1,1,0
464250,3305,1,1,0
464500,3300,0,1,0
464750,3303,0,1,0
465000,3299,0,1,1
465250,3297,0,1,1
465500,3303,0,1,1
465750,3298,0,1,1
466000,3298,0,1,1
466250,3272,0,1,1
466500,3263,0,1,1
466750,3264,0,1,1
467000,3271,0,1,1
467250,3292,0,1,1
467500,3291,0,1,1
467750,3293,0,1,1
468000,3288,0,1,1
468250,3294,0,1,1
468500,3287,0,1,1
468750,3291,0,1,1
469000,3286,0,1,1
469250,3289,0,1,1
469500,3287,0,1,0
469750,3286,0,1,0
470000,3288,1,1,0
470250,3287,1,1,0
470500,3288,0,1,0
470750,3288,0,1,0
471000,3289,0,1,0
471250,3290,0,1,0
471500,3291,0,1,0
471750,3293,0,1,0
472000,3294,0,1,0
472250,3293,0,1,0
472500,3294,0,1,0
472750,3291,0,1,0
473000,3296,0,1,0
473250,3293,0,1,0
473500,3296,0,1,0
473750,3296,0,1,0
474000,3300,0,1,0
474250,3296,0,1,0
474500,3300,0,1,0
474750,3297,0,1,0
475000,3303,0,1,0
475250,3301,0,1,0
475500,3303,0,1,0
475750,3301,0,1,0
476000,3299,1,1,0
476250,3303,1,1,0
476500,3302,0,1,0
476750,3300,0,1,0
477000,3300,0,1,0
477250,3302,0,1,0
477500,3301,0,1,0
477750,3301,0,1,0
478000,3301,0,1,0
478250,3300,0,1,0
478500,3298,0,1,0
478750,3302,0,1,0
479000,3299,0,1,0
479250,3301,0,1,0
479500,3299,0,1,0
479750,3300,0,1,0
480000,3297,0,1,1
480250,3303,0,1,1
480500,3298,0,1,1
480750,3297,0,1,1
481000,3299,0,1,1
481250,3300,0,1,1
481500,3301,0,1,1
481750,3300,0,1,1
482000,3305,1,1,1
482250,3303,1,1,1
482500,3305,0,1,1
482750,3304,0,1,1
483000,3308,0,1,1
483250,3306,0,1,1
483500,3308,0,1,1
483750,3305,0,1,1
484000,3306,0,1,1
484250,3311,0,1,1
484500,3306,0,1,0
484750,3310,0,1,0
485000,3310,0,1,0
485250,3308,0,1,0
485500,3310,0,1,0
485750,3310,0,1,0
486000,3309,0,1,0
486250,3309,0,1,0
486500,3312,0,1,0
486750,3313,0,1,0
487000,3309,0,1,0
487250,3308,0,1,0
487500,3309,0,1,0
487750,3307,0,1,0
488000,3306,1,1,0
488250,3309,1,1,0
488500,3308,0,1,0
488750,3310,0,1,0
489000,3306,0,1,0
489250,3303,0,1,0
489500,3303,0,1,0
489750,3305,0,1,0
490000,3303,0,1,0
490250,3268,0,1,0
490500,3266,0,1,0
490750,3269,0,1,0
491000,3273,0,1,0
491250,3295,0,1,0
491500,3296,0,1,0
491750,3300,0,1,0
492000,3299,0,1,0
492250,3296,0,1,0
492500,3295,0,1,0
492750,3295,0,1,0
493000,3296,0,1,0
493250,3298,0,1,0
493500,3297,0,1,0
493750,3299,0,1,0
494000,3294,1,1,0
494250,3299,1,1,0
494500,3294,0,1,0
494750,3297,0,1,0
495000,3300,0,1,1
495250,3294,0,1,1
495500,3297,0,1,1
495750,3299,0,1,1
496000,3301,0,1,1
496250,3296,0,1,1
496500,3300,0,1,1
496750,3298,0,1,1
497000,3301,0,1,1
497250,3296,0,1,1
497500,3296,0,1,1
497750,3299,0,1,1
498000,3300,0,1,1
498250,3297,0,1,1
498500,3296,0,1,1
498750,3297,0,1,1
499000,3297,0,1,1
499250,3292,0,1,1
499500,3292,0,1,1
499750,3297,0,1,1
500000,3294,1,1,1
500250,3293,1,1,1
500500,3290,0,1,1
500750,3292,0,1,1
501000,3292,0,1,1
501250,3288,0,1,1
501500,3292,0,1,1
501750,3286,0,1,1
502000,3291,0,1,1
502250,3287,0,1,1
502500,3292,0,1,1
502750,3265,0,1,1
503000,3264,0,1,1
503250,3264,0,1,1
503500,3292,0,1,1
503750,3289,0,1,1
504000,3291,0,1,1
504250,3295,0,1,1
504500,3295,0,1,1
504750,3295,0,1,1
505000,3293,0,1,1
505250,3293,0,1,1
505500,3295,0,1,0
505750,3298,0,1,0
506000,3300,1,1,0
506250,3297,1,1,0
506500,3302,0,1,0
506750,3302,0,1,0
507000,3304,0,1,0
507250,3306,0,1,0
507500,3306,0,1,0
507750,3302,0,1,0
508000,3305,0,1,0
508250,3304,0,1,0
508500,3308,0,1,0
508750,3308,0,1,0
509000,3304,0,1,0
509250,3309,0,1,0
509500,3309,0,1,0
509750,3306,0,1,0
510000,3305,0,1,1
510250,3309,0,1,1
510500,3308,0,1,1
510750,3308,0,1,1
511000,3305,0,1,1
511250,3306,0,1,1
511500,3305,0,1,1
511750,3306,0,1,1
512000,3306,1,1,1
512250,3302,1,1,1
512500,3300,0,1,1
512750,3303,0,1,1
513000,3305,0,1,1
513250,3303,0,1,1
513500,3305,0,1,1
513750,3301,0,1,1
514000,3302,0,1,1
514250,3300,0,1,1
514500,3306,0,1,0
514750,3301,0,1,0
515000,3306,0,1,0
515250,3307,0,1,0
515500,3302,0,1,0
515750,3303,0,1,0
516000,3307,0,1,0
516250,3304,0,1,0
516500,3306,0,1,0
516750,3305,0,1,0
517000,3304,0,1,0
517250,3306,0,1,0
517500,3308,0,1,0
517750,3308,0,1,0
518000,3312,1,1,0
518250,3309,1,1,0
518500,3312,0,1,0
518750,3307,0,1,0
519000,3308,0,1,0
519250,3311,0,1,0
519500,3306,0,1,0
519750,3309,0,1,0
520000,3306,0,1,0
520250,3307,0,1,0
520500,3305,0,1,0
520750,3309,0,1,0
521000,3302,0,1,0
521250,3302,0,1,0
521500,3302,0,1,0
521750,3301,0,1,0
522000,3300,0,1,0
522250,3300,0,1,0
522500,3299,0,1,0
522750,3299,0,1,0
523000,3295,0,1,0
523250,3298,0,1,0
523500,3294,0,1,0
523750,3297,0,1,0
524000,3291,1,1,0
524250,3291,1,1,0
524500,3294,0,1,0
524750,3290,0,1,0
525000,3294,0,1,1
525250,3288,0,1,1
525500,3293,0,1,1
525750,3292,0,1,1
526000,3314,0,1,1
526250,3315,0,1,1
526500,3318,0,1,1
526750,3294,0,1,1
527000,3291,0,1,1
527250,3294,0,1,1
527500,3291,0,1,1
527750,3290,0,1,1
528000,3296,0,1,1
528250,3291,0,1,1
528500,3294,0,1,1
528750,3292,0,1,1
529000,3298,0,1,1
529250,3299,0,1,1
529500,3300,0,1,0
529750,3295,0,1,0
530000,3294,1,1,0
530250,3298,1,1,0
530500,3299,0,1,0
530750,3297,0,1,0
531000,3299,0,1,0
531250,3297,0,1,0
531500,3298,0,1,0
531750,3299,0,1,0
532000,3295,0,1,0
532250,3293,0,1,0
532500,3297,0,1,0
532750,3296,0,1,0
533000,3295,0,1,0
533250,3295,0,1,0
533500,3294,0,1,0
533750,3292,0,1,0
534000,3294,0,1,0
534250,3295,0,1,0
534500,3295,0,1,0
534750,3291,0,1,0
535000,3290,0,1,0
535250,3290,0,1,0
535500,3290,0,1,0
535750,3293,0,1,0
536000,3292,1,1,0
536250,3296,1,1,0
536500,3292,0,1,0
536750,3295,0,1,0
537000,3299,0,1,0
537250,3297,0,1,0
537500,3295,0,1,0
537750,3297,0,1,0
538000,3297,0,1,0
538250,3299,0,1,0
538500,3299,0,1,0
538750,3299,0,1,0
539000,3300,0,1,0
539250,3303,0,1,0
539500,3304,0,1,0
539750,3304,0,1,0
540000,3310,0,1,1
540250,3310,0,1,1
540500,3308,0,1,1
540750,3307,0,1,1
541000,3308,0,1,1
541250,3309,0,1,1
541500,3313,0,1,1
541750,3311,0,1,1
542000,3313,1,1,1
542250,3313,1,1,1
542500,3308,0,1,1
542750,3310,0,1,1
543000,3309,0,1,1
543250,3312,0,1,1
543500,3311,0,1,1
543750,3306,0,1,1
544000,3308,0,1,1
544250,3306,0,1,1
544500,3310,0,1,0
544750,3305,0,1,0
545000,3306,0,1,0
545250,3303,0,1,0
545500,3305,0,1,0
545750,3302,0,1,0
546000,3302,0,1,0
546250,3306,0,1,0
546500,3304,0,1,0
546750,3299,0,1,0
547000,3301,0,1,0
547250,3302,0,1,0
547500,3301,0,1,0
547750,3299,0,1,0
548000,3300,1,1,0
548250,3302,1,1,0
548500,3303,0,1,0
548750,3304,0,1,0
549000,3300,0,1,0
549250,3305,0,1,0
549500,3302,0,1,0
549750,3302,0,1,0
550000,3305,0,1,0
550250,3301,0,1,0
550500,3303,0,1,0
550750,3301,0,1,0
551000,3308,0,1,0
551250,3305,0,1,0
551500,3307,0,1,0
551750,3308,0,1,0
552000,3308,0,1,0
552250,3307,0,1,0
552500,3301,0,1,0
552750,3301,0,1,0
553000,3305,0,1,0
553250,3303,0,1,0
553500,3304,0,1,0
553750,3301,0,1,0
554000,3302,1,1,0
554250,3297,1,1,0
554500,3297,0,1,0
554750,3298,0,1,0
555000,3294,0,1,1
555250,3298,0,1,1
555500,3293,0,1,1
555750,3292,0,1,1
556000,3293,0,1,1
556250,3289,0,1,1
556500,3288,0,1,1
556750,3292,0,1,1
557000,3288,0,1,1
557250,3292,0,1,1
557500,3288,0,1,1
557750,3290,0,1,1
558000,3285,0,1,1
558250,3289,0,1,1
558500,3291,0,1,1
558750,3285,0,1,1
559000,3291,0,1,1
559250,3286,0,1,1
559500,3287,0,1,0
559750,3287,0,1,0
560000,3292,1,1,0
560250,3288,1,1,0
560500,3289,0,1,0
560750,3294,0,1,0
561000,3294,0,1,0
561250,3296,0,1,0
561500,3294,0,1,0
561750,3296,0,1,0
562000,3296,0,1,0
562250,3299,0,1,0
562500,3301,0,1,0
562750,3296,0,1,0
563000,3302,0,1,0
563250,3303,0,1,0
563500,3303,0,1,0
563750,3303,0,1,0
564000,3301,0,1,0
564250,3301,0,1,0
564500,3302,0,1,0
564750,3302,0,1,0
565000,3297,0,1,0
565250,3298,0,1,0
565500,3303,0,1,0
565750,3299,0,1,0
566000,3302,1,1,0
566250,3299,1,1,0
566500,3297,0,1,0
566750,3301,0,1,0
567000,3300,0,1,0
567250,3298,0,1,0
567500,3300,0,1,0
567750,3296,0,1,0
568000,3298,0,1,0
568250,3300,0,1,0
568500,3295,0,1,0
568750,3300,0,1,0
569000,3302,0,1,0
569250,3300,0,1,0
569500,3297,0,1,0
569750,3297,0,1,0
570000,3297,0,1,1
570250,3299,0,1,1
570500,3299,0,1,1
570750,3304,0,1,1
571000,3305,0,1,1
571250,3307,0,1,1
571500,3304,0,1,1
571750,3309,0,1,1
572000,3305,1,1,1
572250,3305,1,1,1
572500,3311,0,1,1
572750,3308,0,1,1
573000,3307,0,1,1
573250,3312,0,1,1
573500,3313,0,1,1
573750,3313,0,1,1
574000,3312,0,1,1
574250,3339,0,1,1
574500,3345,0,1,1
574750,3338,0,1,1
575000,3336,0,1,1
575250,3309,0,1,1
575500,3312,0,1,1
575750,3312,0,1,1
576000,3311,0,1,1
576250,3312,0,1,1
576500,3308,0,1,1
576750,3311,0,1,1
577000,3308,0,1,1
577250,3307,0,1,1
577500,3308,0,1,1
577750,3306,0,1,1
578000,3300,1,1,1
578250,3303,1,1,1
578500,3303,0,1,1
578750,3303,0,1,1
579000,3301,0,1,1
579250,3299,0,1,1
579500,3299,0,1,1
579750,3301,0,1,1
580000,3302,0,1,1
580250,3301,0,1,1
580500,3301,0,1,0
580750,3296,0,1,0
581000,3301,0,1,0
581250,3297,0,1,0
581500,3298,0,1,0
